day,energy_sum,LCLid,avg_energy,temperatureMax,windBearing,dewPoint,cloudCover,windSpeed,pressure,apparentTemperatureHigh,visibility,humidity,apparentTemperatureLow,apparentTemperatureMax,uvIndex,temperatureLow,temperatureMin,temperatureHigh,apparentTemperatureMin,moonPhase,weather_cluster,Bank holidays,Type,holiday_ind,Year,Month
2012-12-26,65515.8959983,5513,11.88389189158353,10.18,230,5.73,0.39,5.05,1004.15,10.18,12.94,0.88,3.74,10.18,1.0,6.42,4.83,10.18,1.34,0.44,0,2012-12-26,Boxing Day,1,2012,12
2012-12-27,66393.6739982,5512,12.045296443795355,7.97,258,4.81,0.51,4.09,1005.46,5.36,12.46,0.84,3.99,5.36,1.0,5.45,6.42,7.97,3.64,0.47,2,,,0,2012,12
2012-12-28,65986.92500440001,5513,11.969331580700164,12.34,207,7.73,0.7,4.78,1016.76,12.28,11.46,0.89,11.46,12.34,0.0,11.46,5.45,12.28,3.99,0.51,2,,,0,2012,12
2012-12-29,65438.9729928,5514,11.867786179325353,11.97,204,7.41,0.59,7.6,1004.18,11.48,12.5,0.83,1.25,11.97,0.0,5.44,7.28,11.48,3.69,0.53,0,,,0,2012,12
2012-12-30,66693.3139925,5513,12.0974630858879,10.9,231,3.9,0.37,6.82,1009.95,6.47,13.2,0.77,0.91,10.9,1.0,4.22,5.44,9.51,1.25,0.56,0,,,0,2012,12
2012-12-31,66713.630995,5512,12.103343794448476,9.24,264,3.28,0.38,4.55,1007.65,4.24,13.15,0.81,0.23,6.97,1.0,3.31,4.22,7.49,0.88,0.6,0,,,0,2012,12
2013-01-01,66377.2720003,5513,12.040136404915653,7.49,257,2.4,0.43,4.0,1016.89,2.34,13.15,0.82,1.68,4.38,1.0,4.42,3.31,5.76,0.23,0.63,2,2013-01-01,New Year?s Day,1,2013,1
2013-01-02,67289.7249999,5512,12.207860123349057,10.82,242,5.41,0.61,3.72,1023.12,7.52,11.35,0.91,7.07,10.82,1.0,9.65,3.31,9.86,0.23,0.66,2,,,0,2013,1
2013-01-03,63898.4039976,5512,11.592598693323657,11.41,255,9.12,0.66,4.36,1032.61,11.41,11.89,0.91,7.08,11.41,1.0,9.55,9.65,11.41,7.07,0.7,2,,,0,2013,1
2013-01-04,64007.2839976,5514,11.608140006819006,10.79,266,7.31,0.83,4.28,1037.15,10.17,12.34,0.85,5.7,10.79,1.0,8.07,8.17,10.17,5.7,0.73,2,2013-01-04,Easter Monday,1,2013,1
2013-01-05,65773.1759952,5514,11.928396081828074,10.66,251,7.82,0.72,3.15,1035.16,10.66,9.58,0.92,5.08,10.66,1.0,6.91,7.84,10.66,5.76,0.77,2,,,0,2013,1
2013-01-06,69696.7809961,5511,12.64684830268554,8.61,232,7.0,0.67,2.23,1032.19,6.98,5.5,0.96,5.24,6.98,1.0,7.1,6.91,7.97,5.08,0.8,2,,,0,2013,1
2013-01-07,65406.2240002,5513,11.863998548920733,9.08,206,6.78,0.84,3.27,1026.88,6.36,9.7,0.92,6.03,7.31,1.0,8.19,7.1,8.56,5.24,0.84,2,,,0,2013,1
2013-01-08,63033.9469992,5514,11.431618969749728,11.23,218,7.77,0.76,3.71,1024.17,11.23,11.73,0.87,6.48,11.23,1.0,8.46,9.02,11.23,6.9,0.88,2,,,0,2013,1
2013-01-09,63535.9440015,5515,11.520570081867634,9.21,329,5.61,0.52,0.93,1021.19,7.33,8.64,0.9,1.16,9.13,1.0,1.16,1.77,8.93,1.77,0.92,2,,,0,2013,1
2013-01-10,67694.0109968,5513,12.278978958244151,3.43,307,1.46,0.7,1.55,1015.8,2.36,5.21,0.94,-1.42,2.36,1.0,0.89,1.16,3.43,-0.48,0.95,2,,,0,2013,1
2013-01-11,67857.574003,5509,12.317584680159738,5.7,281,1.68,0.52,0.4,1017.62,5.7,5.7,0.93,-1.29,5.7,1.0,1.37,0.89,5.7,-1.42,0.99,2,,,0,2013,1
2013-01-12,73239.367998,5507,13.299322316687853,4.53,90,0.79,0.57,4.76,1012.97,0.07,10.03,0.83,-1.5,0.07,1.0,2.12,1.75,4.53,-1.06,0.03,0,,,0,2013,1
2013-01-13,76551.092996,5509,13.895642221092759,3.48,23,-1.76,0.6,3.13,1018.81,-0.62,12.46,0.74,-3.14,-0.09,1.0,-0.41,1.04,2.88,-2.16,0.07,2,,,0,2013,1
2013-01-14,73861.1389957,5508,13.409792845987656,2.94,251,-0.61,0.59,2.08,1011.47,-0.93,9.66,0.88,-3.16,0.94,1.0,1.23,-0.41,2.62,-3.4,0.1,2,,,0,2013,1
2013-01-15,72489.8190039,5507,13.163213910277829,2.38,327,-0.89,0.58,3.28,1008.99,0.89,11.41,0.85,-4.53,0.89,1.0,-2.18,-0.83,2.29,-3.16,0.14,2,,,0,2013,1
2013-01-16,73586.655989,5505,13.36723996167121,-0.06,27,-2.6,0.48,0.93,1013.33,-0.15,4.12,0.91,-3.86,-0.15,1.0,-3.86,-2.32,-0.06,-4.7,0.17,2,,,0,2013,1
2013-01-17,74294.8589965,5502,13.503245909941839,2.88,111,-2.88,0.31,1.01,1017.44,2.88,9.64,0.83,-7.28,2.88,1.0,-1.44,-3.86,2.88,-3.86,0.2,2,,,0,2013,1
2013-01-18,78685.901002,5503,14.298728148646193,1.33,112,-2.88,0.67,5.2,1004.05,-6.09,6.41,0.85,-6.13,-2.04,1.0,-0.81,-1.93,-0.81,-7.8,0.23,0,,,0,2013,1
2013-01-19,82402.9389968,5502,14.976906397091968,0.85,57,-1.83,0.84,4.16,997.28,-2.56,7.53,0.86,-5.88,-2.56,1.0,-0.93,-0.65,0.85,-5.37,0.26,2,,,0,2013,1
2013-01-20,84156.1350015,5502,15.295553435387133,0.08,18,-1.87,0.85,3.18,994.89,-3.07,5.1,0.91,-3.32,-0.46,1.0,-0.86,-1.45,-0.21,-5.88,0.3,2,,,0,2013,1
2013-01-21,76297.1729934,5501,13.869691509434649,1.17,196,-1.86,0.68,1.22,994.61,1.08,8.14,0.9,-5.09,1.08,1.0,-3.73,-1.98,1.17,-4.23,0.33,2,,,0,2013,1
2013-01-22,75620.6029992,5500,13.74920054530909,2.82,85,-1.46,0.53,3.44,1001.55,-1.43,6.31,0.88,-2.53,-1.43,1.0,1.38,-3.73,2.82,-5.09,0.36,2,,,0,2013,1
2013-01-23,74549.52699320001,5501,13.551995454135612,2.82,76,-0.68,0.75,4.23,1007.72,-1.4,7.69,0.82,-2.49,-1.4,1.0,1.22,1.38,2.29,-2.47,0.39,2,,,0,2013,1
2013-01-24,74652.5100059,5497,13.580591232654175,2.23,47,-1.81,0.8,2.07,1016.41,2.08,10.32,0.79,-1.63,2.08,1.0,-1.19,-0.11,2.23,-2.49,0.41,2,,,0,2013,1
2013-01-25,74936.5099891,5495,13.63721746844404,2.98,155,-2.16,0.74,3.2,1014.52,-1.06,10.8,0.8,-3.46,0.81,1.0,0.96,-1.19,1.85,-4.07,0.44,2,,,0,2013,1
2013-01-26,71801.8469963,5495,13.066760144913557,7.56,210,2.87,0.51,3.61,1006.45,4.69,10.27,0.86,3.16,4.69,1.0,6.47,2.37,7.41,-2.16,0.47,2,,,0,2013,1
2013-01-27,72312.3409939,5495,13.159661691337579,10.26,227,4.08,0.43,6.6,997.84,10.26,12.01,0.77,-0.68,10.26,1.0,3.02,4.72,10.26,1.49,0.52,0,,,0,2013,1
2013-01-28,69010.796994,5495,12.5588347577798,10.54,217,4.14,0.47,5.95,1005.47,5.49,11.91,0.84,5.49,10.54,1.0,9.34,3.02,9.34,-0.68,0.54,0,,,0,2013,1
2013-01-29,64969.3240002,5493,11.827657746258875,13.09,225,9.99,0.69,7.22,1003.25,13.09,10.88,0.89,5.48,13.09,1.0,8.41,9.76,13.09,7.09,0.57,0,,,0,2013,1
2013-01-30,61955.695990600005,5493,11.2790271237211,12.56,245,5.96,0.44,7.85,1006.93,11.28,11.88,0.77,3.29,12.56,1.0,7.12,7.51,11.28,3.86,0.61,0,,,0,2013,1
2013-01-31,63079.657998,5488,11.494106778061225,9.94,243,4.39,0.35,7.3,1012.39,6.38,12.89,0.74,3.68,6.38,1.0,5.24,7.12,9.94,3.29,0.64,0,,,0,2013,1
2013-02-01,64754.7170011,5485,11.805782497921603,8.03,265,3.73,0.49,2.83,1002.38,4.63,12.5,0.85,-1.67,5.33,1.0,2.9,4.16,7.33,2.49,0.68,2,,,0,2013,2
2013-02-02,68970.8290035,5486,12.572152570816623,5.56,329,-0.82,0.43,4.97,1015.47,1.4,13.42,0.71,-2.93,1.9,1.0,0.11,1.48,5.14,-1.71,0.71,0,,,0,2013,2
2013-02-03,74212.8109999,5487,13.525207034791325,9.12,243,2.24,0.55,4.32,1018.69,6.61,13.12,0.82,5.13,6.66,1.0,8.43,0.11,8.78,-2.93,0.75,0,,,0,2013,2
2013-02-04,64821.862008100004,5485,11.818024067110303,10.2,262,3.74,0.5,6.82,1012.2,10.16,13.0,0.71,-2.91,10.2,1.0,2.16,6.48,10.16,2.41,0.79,0,,,0,2013,2
2013-02-05,66939.45800320001,5485,12.204094439963539,6.44,257,-0.18,0.48,7.3,1000.03,0.64,12.84,0.73,-0.77,2.38,1.0,3.48,2.16,5.36,-2.91,0.83,0,,,0,2013,2
2013-02-06,68306.1639902,5485,12.453265996390156,6.16,331,0.5,0.61,6.04,1006.64,1.0,13.23,0.75,-2.68,2.56,1.0,1.24,2.86,5.67,-1.46,0.86,0,,,0,2013,2
2013-02-07,68197.2629971,5484,12.435678883497447,5.53,299,-1.83,0.39,3.57,1017.82,2.31,12.49,0.71,-2.13,2.42,1.0,0.81,1.24,5.53,-2.68,0.9,0,,,0,2013,2
2013-02-08,67523.1209913,5483,12.314995621247494,5.59,314,-0.32,0.41,3.08,1019.29,2.73,10.54,0.78,-0.57,2.73,1.0,1.58,0.81,5.59,-2.13,0.94,2,,,0,2013,2
2013-02-09,71721.3670009,5483,13.080679737534197,3.68,213,0.73,0.7,0.68,1018.79,1.84,10.38,0.86,0.37,2.1,1.0,3.01,1.58,3.68,-0.57,0.97,2,,,0,2013,2
2013-02-10,75735.448006,5483,13.812775488965896,4.73,129,2.29,0.84,4.86,999.65,1.03,7.07,0.93,-4.17,1.58,1.0,0.55,1.06,4.73,-4.17,0.02,2,,,0,2013,2
2013-02-11,72803.9460004,5484,13.275701312983223,1.88,53,0.27,0.87,3.36,999.17,-1.66,4.36,0.93,-2.32,-1.66,1.0,1.22,0.55,1.88,-3.92,0.05,2,,,0,2013,2
2013-02-12,72110.9580076,5484,13.14933588760029,2.24,40,-2.12,0.86,2.87,1015.13,-0.84,7.32,0.76,-2.88,-0.19,1.0,0.6,1.14,2.24,-2.29,0.08,2,,,0,2013,2
2013-02-13,70778.9229926,5480,12.915861859963503,3.09,149,-2.72,0.68,3.48,1021.27,-1.9,6.92,0.73,-3.18,1.23,1.0,1.39,0.6,2.35,-3.18,0.11,0,,,0,2013,2
2013-02-14,66787.97199410001,5479,12.189810548293485,10.59,238,4.54,0.55,2.96,1011.45,10.59,10.56,0.81,-0.06,10.59,1.0,2.27,4.07,10.59,-0.11,0.15,2,,,0,2013,2
2013-02-15,64423.450008700005,5480,11.756104016186132,9.76,273,2.22,0.41,2.49,1019.7,7.75,13.04,0.77,4.7,7.75,1.0,4.7,2.27,9.76,-0.06,0.18,2,,,0,2013,2
2013-02-16,64439.4289999,5479,11.761166088684067,10.13,190,1.36,0.48,1.11,1023.52,10.13,12.97,0.7,0.27,10.13,1.0,2.16,3.7,10.13,3.7,0.21,2,,,0,2013,2
2013-02-17,67100.7249991,5476,12.253602081647188,9.49,102,1.91,0.33,2.79,1021.74,7.33,7.26,0.84,-0.63,7.33,1.0,2.02,2.16,9.49,0.27,0.24,2,,,0,2013,2
2013-02-18,64215.0899988,5478,11.722360350273823,7.65,99,1.32,0.33,2.86,1020.42,5.22,7.23,0.83,-1.43,5.22,1.0,-1.43,1.16,7.65,-0.63,0.27,2,,,0,2013,2
2013-02-19,63355.9739932,5470,11.582444971334553,10.12,4,0.3,0.11,0.4,1019.55,10.12,6.95,0.79,-1.27,10.12,2.0,1.93,-1.43,10.12,-1.43,0.3,2,,,0,2013,2
2013-02-20,65138.363007600004,5466,11.91700750230516,4.88,80,-0.48,0.68,4.86,1023.08,0.71,8.93,0.78,-3.63,3.78,1.0,1.28,1.83,4.88,-3.42,0.33,0,,,0,2013,2
2013-02-21,69777.3620035,5468,12.761039137435992,2.28,79,-5.51,0.8,5.58,1023.97,-2.56,13.24,0.59,-4.29,-2.51,1.0,0.2,0.86,2.28,-3.9,0.36,0,,,0,2013,2
2013-02-22,71388.6879893,5461,13.072457057187329,1.36,45,-5.38,0.81,4.79,1020.5,-3.39,13.04,0.63,-4.2,-3.32,1.0,0.19,0.2,1.36,-4.29,0.39,0,,,0,2013,2
2013-02-23,73614.7579996,5459,13.485026195200586,1.74,28,-4.22,0.83,3.92,1020.81,-2.18,11.64,0.68,-3.26,-1.89,1.0,0.85,0.19,1.74,-4.2,0.42,0,,,0,2013,2
2013-02-24,77695.7929868,5458,14.235213079296447,2.35,0,-3.17,0.86,4.47,1023.88,-2.08,13.0,0.71,-2.46,-2.08,1.0,1.74,0.85,2.35,-3.26,0.45,0,,,0,2013,2
2013-02-25,72472.0959952,5460,13.273277654798534,4.39,12,0.51,0.84,4.8,1026.97,0.59,9.78,0.83,-1.18,0.59,1.0,2.98,1.74,4.39,-2.46,0.48,0,,,0,2013,2
2013-02-26,69752.4800034,5459,12.777519692874154,4.93,41,2.55,0.86,4.34,1032.15,1.8,3.48,0.91,-1.82,1.8,1.0,2.33,2.98,4.93,-1.18,0.52,2,,,0,2013,2
2013-02-27,66902.7139975,5459,12.255488916926177,6.11,38,0.84,0.69,4.4,1034.17,2.67,8.92,0.83,-0.97,2.67,1.0,2.41,2.33,6.11,-1.82,0.55,0,,,0,2013,2
2013-02-28,66429.041991,5442,12.206733184674754,7.26,43,0.96,0.64,4.25,1029.69,4.09,12.67,0.8,-1.18,4.09,1.0,2.58,2.41,7.26,-1.18,0.59,0,,,0,2013,2
2013-03-01,66765.64399540001,5440,12.273096322683825,6.62,37,0.98,0.83,3.77,1029.18,3.28,10.27,0.78,-0.01,3.28,1.0,2.58,2.58,6.62,-1.08,0.62,2,,,0,2013,3
2013-03-02,68270.74300460001,5439,12.552076301636331,4.69,38,-1.48,0.66,2.02,1027.67,3.13,13.05,0.72,-1.14,3.13,1.0,-1.14,0.63,4.69,-0.01,0.66,2,,,0,2013,3
2013-03-03,70450.50799320001,5440,12.950461028161767,7.83,89,0.26,0.58,2.2,1023.52,5.04,10.12,0.8,-1.41,5.04,1.0,2.14,-1.14,7.83,-1.14,0.7,2,,,0,2013,3
2013-03-04,63507.1999957,5436,11.682707872645327,8.99,89,0.86,0.27,3.66,1013.74,6.17,7.02,0.78,1.27,6.17,2.0,1.87,2.14,8.99,-1.41,0.74,2,,,0,2013,3
2013-03-05,60085.1860045,5435,11.055232015547379,16.06,131,3.28,0.12,1.6,1004.57,16.06,8.11,0.74,6.51,16.06,2.0,7.65,1.87,16.06,1.49,0.77,1,,,0,2013,3
2013-03-06,59072.6999888,5436,10.866942602796174,13.14,77,4.95,0.17,2.41,1000.69,13.14,8.37,0.72,6.67,13.14,2.0,7.43,7.65,13.14,6.51,0.81,1,,,0,2013,3
2013-03-07,60268.7370021,5434,11.091044718825911,9.63,84,7.51,0.68,2.2,996.96,7.99,2.78,0.93,6.61,7.99,2.0,8.19,7.43,9.63,6.67,0.85,2,,,0,2013,3
2013-03-08,60451.787997600004,5429,11.134976606667895,9.61,54,8.38,0.83,1.75,997.56,9.04,1.93,0.96,4.18,9.04,2.0,5.86,8.02,9.61,6.61,0.89,2,,,0,2013,3
2013-03-09,63998.0309924,5429,11.788180326468964,8.01,341,4.62,0.84,2.52,1002.41,4.87,5.68,0.9,-1.38,7.53,2.0,2.38,3.88,6.84,0.97,0.92,2,,,0,2013,3
2013-03-10,70912.11899460001,5431,13.05691750959308,3.45,39,-0.37,0.81,5.05,1005.94,-1.28,12.26,0.82,-6.92,0.33,2.0,-0.4,1.23,3.37,-4.03,0.96,0,,,0,2013,3
2013-03-11,72399.6319985,5431,13.330810531854171,1.22,47,-4.67,0.6,8.17,1007.26,-6.46,10.83,0.73,-8.88,-4.11,2.0,-1.89,-1.57,0.04,-8.57,0.99,0,,,0,2013,3
2013-03-12,70950.6989931,5429,13.068833853951004,3.86,32,-5.54,0.54,6.81,1008.83,-1.03,12.34,0.63,-2.39,-0.56,2.0,1.14,-1.89,3.86,-8.88,0.03,0,,,0,2013,3
2013-03-13,66858.8239967,5426,12.321935863748617,6.42,338,-1.54,0.37,3.65,1010.59,3.01,13.04,0.73,-3.72,3.01,2.0,-0.91,1.14,6.42,-2.39,0.06,0,,,0,2013,3
2013-03-14,65016.2139994,5424,11.98676511788348,6.56,294,-3.24,0.27,1.81,1015.57,5.17,10.54,0.67,-0.32,5.17,2.0,2.99,-0.91,6.56,-3.72,0.09,2,,,0,2013,3
2013-03-15,63986.7740007,5425,11.794797050820277,8.27,207,2.72,0.65,5.82,1007.6,4.56,12.36,0.81,1.78,4.56,2.0,6.36,2.99,8.27,-0.32,0.12,0,,,0,2013,3
2013-03-16,67250.4669975,5424,12.398684918418141,7.51,186,4.27,0.69,6.75,996.08,3.91,12.13,0.85,1.66,3.91,2.0,3.17,5.79,7.33,1.78,0.15,0,,,0,2013,3
2013-03-17,69388.849001,5422,12.797648284950203,7.3,192,3.16,0.64,2.1,990.34,5.13,11.52,0.88,-1.32,5.13,2.0,-0.22,2.36,7.3,-0.32,0.19,2,,,0,2013,3
2013-03-18,65117.1280062,5421,12.012014020697288,7.35,87,2.21,0.5,0.73,991.02,7.06,7.97,0.91,2.2,7.06,2.0,3.33,-0.22,7.35,-1.32,0.22,2,,,0,2013,3
2013-03-19,62814.3349956,5422,11.585085760900037,7.72,81,1.92,0.59,1.56,997.51,5.81,8.32,0.83,0.18,5.81,2.0,2.37,2.81,7.72,0.65,0.25,2,,,0,2013,3
2013-03-20,64278.876994700004,5420,11.859571401236163,5.87,33,1.59,0.78,2.37,1006.74,3.49,5.73,0.86,-1.24,3.49,2.0,1.18,2.37,5.87,0.18,0.27,2,,,0,2013,3
2013-03-21,63399.8660011,5421,11.695234458789892,6.27,99,-0.18,0.61,4.73,1015.96,2.57,10.8,0.75,-2.8,2.57,2.0,2.59,1.18,6.27,-1.24,0.31,0,,,0,2013,3
2013-03-22,66568.9509929,5420,12.282094279132842,5.01,89,0.38,0.69,7.92,1009.8,0.07,6.1,0.79,-4.41,0.07,3.0,0.95,2.59,5.01,-2.8,0.34,0,,,0,2013,3
2013-03-23,74069.1599972,5417,13.67346501702049,3.06,75,0.43,0.85,6.42,1009.85,-3.59,3.73,0.92,-5.46,-2.27,2.0,0.14,0.92,1.45,-4.48,0.37,0,,,0,2013,3
2013-03-24,78116.7450027,5416,14.42332810241876,1.53,63,-2.86,0.83,6.06,1012.85,-3.54,9.37,0.78,-4.71,-2.86,2.0,0.71,-0.32,1.23,-6.34,0.4,0,,,0,2013,3
2013-03-25,72288.8949974,5417,13.344820933616393,1.81,55,-4.59,0.68,5.95,1014.28,-3.06,12.76,0.65,-4.31,-2.89,2.0,0.77,0.71,1.81,-4.96,0.43,0,,,0,2013,3
2013-03-26,71092.1219876,5416,13.126314990324962,1.75,52,-4.69,0.69,4.99,1013.39,-2.29,12.81,0.65,-4.06,-2.29,2.0,-0.29,0.77,1.75,-4.31,0.46,0,,,0,2013,3
2013-03-27,68783.93200100001,5413,12.707173840938482,3.82,49,-4.47,0.48,3.95,1011.63,-0.19,12.86,0.64,-3.85,-0.19,3.0,-0.89,-0.29,3.82,-4.06,0.49,0,,,0,2013,3
2013-03-28,66306.1399987,5407,12.26301830935824,4.08,37,-3.94,0.5,3.57,1012.3,0.31,11.64,0.66,-2.99,0.31,2.0,-0.52,-0.89,4.08,-3.85,0.54,0,,,0,2013,3
2013-03-29,67253.572008,5407,12.438241540225635,5.31,55,-4.23,0.59,3.52,1010.88,1.71,13.45,0.63,-2.65,1.71,3.0,0.94,-0.52,5.31,-2.99,0.57,0,2013-03-29,Good Friday,1,2013,3
2013-03-30,64967.357996700004,5410,12.008753788669132,4.87,41,-2.47,0.66,3.61,1011.38,1.53,13.1,0.69,-2.11,1.53,3.0,-1.54,0.94,4.87,-2.65,0.61,0,,,0,2013,3
2013-03-31,65729.952009,5410,12.149713864879851,5.88,68,-3.45,0.57,5.5,1011.52,1.29,12.68,0.64,-4.26,1.29,3.0,0.04,1.1,5.88,-3.14,0.68,0,,,0,2013,3
2013-03-31,65729.952009,5410,12.149713864879851,4.96,67,-3.57,0.4,2.8,1014.56,1.64,12.67,0.68,-2.38,1.64,3.0,1.1,-1.54,4.96,-2.33,0.65,2,,,0,2013,3
2013-04-01,65887.5320022,5405,12.190107678482885,7.71,54,-4.69,0.2,5.5,1014.63,3.74,13.02,0.57,-3.72,3.74,3.0,0.48,0.04,7.71,-4.26,0.72,0,,,0,2013,4
2013-04-02,61974.8510005,5407,11.461966155076752,4.09,43,-3.7,0.45,5.84,1017.4,-0.73,13.1,0.64,-3.52,-0.57,3.0,0.98,0.48,4.09,-3.72,0.76,0,,,0,2013,4
2013-04-03,65565.1119979,5406,12.128211616333704,2.91,35,-2.06,0.55,5.76,1014.22,-1.95,10.8,0.74,-2.84,-1.57,3.0,1.88,0.98,2.91,-3.52,0.8,0,,,0,2013,4
2013-04-04,67152.4229986,5405,12.424130064495838,7.34,32,-3.08,0.63,5.89,1015.19,3.68,13.08,0.61,-2.67,3.68,3.0,0.64,1.88,7.34,-2.8,0.83,0,,,0,2013,4
2013-04-05,64461.3979981,5402,11.932876341743798,9.87,35,-2.24,0.23,2.75,1023.34,8.53,13.02,0.63,-1.21,8.53,3.0,-1.21,0.64,9.87,-2.67,0.87,1,,,0,2013,4
2013-04-06,60982.8029982,5401,11.291020736567303,10.37,127,-2.76,0.4,2.04,1020.37,10.37,11.84,0.62,-0.38,10.37,3.0,3.47,-1.21,10.37,-1.21,0.9,1,,,0,2013,4
2013-04-07,61287.1889971,5400,11.349479443907407,9.99,80,-0.36,0.36,4.97,1005.84,7.18,10.81,0.65,0.39,7.18,3.0,3.45,3.47,9.99,-0.38,0.94,0,,,0,2013,4
2013-04-08,58208.0100048,5399,10.781257641192814,8.81,75,3.41,0.7,3.87,997.5,6.01,6.66,0.83,0.4,6.01,3.0,2.98,3.45,8.81,0.39,0.97,2,,,0,2013,4
2013-04-09,59890.9870099,5398,11.095032791756207,10.59,94,3.18,0.61,1.07,1003.54,10.59,4.44,0.79,2.89,10.59,4.0,5.93,2.98,10.59,0.4,0.01,2,,,0,2013,4
2013-04-10,57091.275999,5396,10.580295774462565,11.3,90,6.18,0.69,2.28,997.1,11.3,6.07,0.9,4.87,11.3,3.0,7.09,5.93,11.3,2.98,0.04,2,,,0,2013,4
2013-04-11,58033.7669953,5395,10.75695403063948,11.51,227,6.92,0.54,3.04,997.53,11.51,11.62,0.87,3.3,11.51,3.0,4.92,7.09,11.51,4.87,0.07,2,,,0,2013,4
